gutenberg_id,text
84,"disgust? God, in pity, made man beautiful and alluring, after his own"
84,"image; but my form is a filthy type of yours, more horrid even from the"
84,"very resemblance. Satan had his companions, fellow devils, to admire"
84,"and encourage him, but I am solitary and abhorred.’"
84,
84,“These were the reflections of my hours of despondency and solitude;
84,"but when I contemplated the virtues of the cottagers, their amiable and"
84,"benevolent dispositions, I persuaded myself that when they should"
84,become acquainted with my admiration of their virtues they would
84,compassionate me and overlook my personal deformity. Could they turn
84,"from their door one, however monstrous, who solicited their compassion"
84,"and friendship? I resolved, at least, not to despair, but in every way"
84,to fit myself for an interview with them which would decide my fate. I
84,"postponed this attempt for some months longer, for the importance"
84,attached to its success inspired me with a dread lest I should fail.
84,"Besides, I found that my understanding improved so much with every"
84,day’s experience that I was unwilling to commence this undertaking
84,until a few more months should have added to my sagacity.
84,
84,"“Several changes, in the meantime, took place in the cottage. The"
84,"presence of Safie diffused happiness among its inhabitants, and I also"
84,found that a greater degree of plenty reigned there. Felix and Agatha
84,"spent more time in amusement and conversation, and were assisted in"
84,"their labours by servants. They did not appear rich, but they were"
84,"contented and happy; their feelings were serene and peaceful, while"
84,mine became every day more tumultuous. Increase of knowledge only
84,discovered to me more clearly what a wretched outcast I was. I
84,"cherished hope, it is true, but it vanished when I beheld my person"
84,"reflected in water or my shadow in the moonshine, even as that frail"
84,image and that inconstant shade.
84,
84,“I endeavoured to crush these fears and to fortify myself for the trial
84,which in a few months I resolved to undergo; and sometimes I allowed my
84,"thoughts, unchecked by reason, to ramble in the fields of Paradise, and"
84,dared to fancy amiable and lovely creatures sympathising with my
84,feelings and cheering my gloom; their angelic countenances breathed
84,smiles of consolation. But it was all a dream; no Eve soothed my
84,sorrows nor shared my thoughts; I was alone. I remembered Adam’s
84,"supplication to his Creator. But where was mine? He had abandoned me,"
84,and in the bitterness of my heart I cursed him.
84,
84,"“Autumn passed thus. I saw, with surprise and grief, the leaves decay"
84,"and fall, and nature again assume the barren and bleak appearance it"
84,had worn when I first beheld the woods and the lovely moon. Yet I did
84,not heed the bleakness of the weather; I was better fitted by my
84,conformation for the endurance of cold than heat. But my chief
84,"delights were the sight of the flowers, the birds, and all the gay"
84,"apparel of summer; when those deserted me, I turned with more attention"
84,towards the cottagers. Their happiness was not decreased by the
84,absence of summer. They loved and sympathised with one another; and
84,"their joys, depending on each other, were not interrupted by the"
84,"casualties that took place around them. The more I saw of them, the"
84,greater became my desire to claim their protection and kindness; my
84,heart yearned to be known and loved by these amiable creatures; to see
84,their sweet looks directed towards me with affection was the utmost
84,limit of my ambition. I dared not think that they would turn them from
84,me with disdain and horror. The poor that stopped at their door were
84,"never driven away. I asked, it is true, for greater treasures than a"
84,little food or rest: I required kindness and sympathy; but I did not
84,believe myself utterly unworthy of it.
84,
84,"“The winter advanced, and an entire revolution of the seasons had taken"
84,place since I awoke into life. My attention at this time was solely
84,directed towards my plan of introducing myself into the cottage of my
84,"protectors. I revolved many projects, but that on which I finally"
84,fixed was to enter the dwelling when the blind old man should be alone.
84,I had sagacity enough to discover that the unnatural hideousness of my
84,person was the chief object of horror with those who had formerly
84,"beheld me. My voice, although harsh, had nothing terrible in it; I"
84,"thought, therefore, that if in the absence of his children I could gain"
84,"the good will and mediation of the old De Lacey, I might by his means"
84,be tolerated by my younger protectors.
84,
84,"“One day, when the sun shone on the red leaves that strewed the ground"
84,"and diffused cheerfulness, although it denied warmth, Safie, Agatha,"
84,"and Felix departed on a long country walk, and the old man, at his own"
84,"desire, was left alone in the cottage. When his children had departed,"
84,"he took up his guitar and played several mournful but sweet airs, more"
84,sweet and mournful than I had ever heard him play before. At first his
84,"countenance was illuminated with pleasure, but as he continued,"
84,"thoughtfulness and sadness succeeded; at length, laying aside the"
84,"instrument, he sat absorbed in reflection."
84,
84,"“My heart beat quick; this was the hour and moment of trial, which"
84,would decide my hopes or realise my fears. The servants were gone to a
84,neighbouring fair. All was silent in and around the cottage; it was an
84,"excellent opportunity; yet, when I proceeded to execute my plan, my"
84,"limbs failed me and I sank to the ground. Again I rose, and exerting"
84,"all the firmness of which I was master, removed the planks which I had"
84,placed before my hovel to conceal my retreat. The fresh air revived
84,"me, and with renewed determination I approached the door of their"
84,cottage.
84,
84,“I knocked. ‘Who is there?’ said the old man. ‘Come in.’
84,
84,"“I entered. ‘Pardon this intrusion,’ said I; ‘I am"
84,a traveller in want of a little rest; you would greatly oblige me if you
84,would allow me to remain a few minutes before the fire.’
84,
84,"“‘Enter,’ said De Lacey, ‘and I will try in what"
84,"manner I can to relieve your wants; but, unfortunately, my children are"
84,"from home, and as I am blind, I am afraid I shall find it difficult to"
84,procure food for you.’
84,
84,"“‘Do not trouble yourself, my kind host; I have food; it is"
84,warmth and rest only that I need.’
84,
84,"“I sat down, and a silence ensued. I knew that every minute was"
84,"precious to me, yet I remained irresolute in what manner to commence"
84,"the interview, when the old man addressed me."
84,
84,"‘By your language, stranger, I suppose you are my countryman; are you"
84,French?’
84,
84,“‘No; but I was educated by a French family and understand that
84,"language only. I am now going to claim the protection of some friends,"
84,"whom I sincerely love, and of whose favour I have some hopes.’"
84,
84,“‘Are they Germans?’
84,
84,"“‘No, they are French. But let us change the subject. I am an"
84,"unfortunate and deserted creature, I look around and I have no relation"
84,or friend upon earth. These amiable people to whom I go have never
84,"seen me and know little of me. I am full of fears, for if I fail"
84,"there, I am an outcast in the world for ever.’"
84,
84,"“‘Do not despair. To be friendless is indeed to be unfortunate, but"
84,"the hearts of men, when unprejudiced by any obvious self-interest, are"
84,"full of brotherly love and charity. Rely, therefore, on your hopes;"
84,"and if these friends are good and amiable, do not despair.’"
84,
84,“‘They are kind—they are the most excellent creatures in the world;
84,"but, unfortunately, they are prejudiced against me. I have good"
84,dispositions; my life has been hitherto harmless and in some degree
84,"beneficial; but a fatal prejudice clouds their eyes, and where they"
84,"ought to see a feeling and kind friend, they behold only a detestable"
84,monster.’
84,
84,"“‘That is indeed unfortunate; but if you are really blameless, cannot"
84,you undeceive them?’
84,
84,“‘I am about to undertake that task; and it is on that account that I
84,feel so many overwhelming terrors. I tenderly love these friends; I
84,"have, unknown to them, been for many months in the habits of daily"
84,"kindness towards them; but they believe that I wish to injure them, and"
84,it is that prejudice which I wish to overcome.’
84,
84,“‘Where do these friends reside?’
84,
84,“‘Near this spot.’
84,
84,"“The old man paused and then continued, ‘If you will unreservedly"
84,"confide to me the particulars of your tale, I perhaps may be of use in"
84,"undeceiving them. I am blind and cannot judge of your countenance, but"
84,there is something in your words which persuades me that you are
84,"sincere. I am poor and an exile, but it will afford me true pleasure"
84,to be in any way serviceable to a human creature.’
84,
84,“‘Excellent man! I thank you and accept your generous offer. You
84,"raise me from the dust by this kindness; and I trust that, by your aid,"
84,I shall not be driven from the society and sympathy of your fellow
84,creatures.’
84,
84,"“‘Heaven forbid! Even if you were really criminal, for that can only"
84,"drive you to desperation, and not instigate you to virtue. I also am"
84,"unfortunate; I and my family have been condemned, although innocent;"
84,"judge, therefore, if I do not feel for your misfortunes.’"
84,
84,"“‘How can I thank you, my best and only benefactor? From your lips"
84,first have I heard the voice of kindness directed towards me; I shall
84,be for ever grateful; and your present humanity assures me of success
84,with those friends whom I am on the point of meeting.’
84,
84,“‘May I know the names and residence of those friends?’
84,
84,"“I paused. This, I thought, was the moment of decision, which was to"
84,rob me of or bestow happiness on me for ever. I struggled vainly for
84,"firmness sufficient to answer him, but the effort destroyed all my"
84,remaining strength; I sank on the chair and sobbed aloud. At that
84,moment I heard the steps of my younger protectors. I had not a moment
84,"to lose, but seizing the hand of the old man, I cried, ‘Now is the"
84,time! Save and protect me! You and your family are the friends whom I
84,seek. Do not you desert me in the hour of trial!’
84,
84,“‘Great God!’ exclaimed the old man. ‘Who are you?’
84,
84,"“At that instant the cottage door was opened, and Felix, Safie, and"
84,Agatha entered. Who can describe their horror and consternation on
84,"beholding me? Agatha fainted, and Safie, unable to attend to her"
84,"friend, rushed out of the cottage. Felix darted forward, and with"
84,"supernatural force tore me from his father, to whose knees I clung, in"
84,"a transport of fury, he dashed me to the ground and struck me violently"
84,"with a stick. I could have torn him limb from limb, as the lion rends"
84,"the antelope. But my heart sank within me as with bitter sickness, and"
84,"I refrained. I saw him on the point of repeating his blow, when,"
84,"overcome by pain and anguish, I quitted the cottage, and in the general"
84,tumult escaped unperceived to my hovel.”
84,
84,
84,
84,
84,Chapter 16
84,
84,
84,"“Cursed, cursed creator! Why did I live? Why, in that instant, did I"
84,not extinguish the spark of existence which you had so wantonly
84,bestowed? I know not; despair had not yet taken possession of me; my
84,feelings were those of rage and revenge. I could with pleasure have
84,destroyed the cottage and its inhabitants and have glutted myself with
84,their shrieks and misery.
84,
84,“When night came I quitted my retreat and wandered in the wood; and
84,"now, no longer restrained by the fear of discovery, I gave vent to my"
84,anguish in fearful howlings. I was like a wild beast that had broken
84,"the toils, destroying the objects that obstructed me and ranging"
84,through the wood with a stag-like swiftness. Oh! What a miserable
84,"night I passed! The cold stars shone in mockery, and the bare trees"
84,waved their branches above me; now and then the sweet voice of a bird
84,"burst forth amidst the universal stillness. All, save I, were at rest"
84,"or in enjoyment; I, like the arch-fiend, bore a hell within me, and"
84,"finding myself unsympathised with, wished to tear up the trees, spread"
84,"havoc and destruction around me, and then to have sat down and enjoyed"
84,the ruin.
84,
84,“But this was a luxury of sensation that could not endure; I became
84,fatigued with excess of bodily exertion and sank on the damp grass in
84,the sick impotence of despair. There was none among the myriads of men
84,that existed who would pity or assist me; and should I feel kindness
84,towards my enemies? No; from that moment I declared everlasting war
84,"against the species, and more than all, against him who had formed me"
84,and sent me forth to this insupportable misery.
84,
84,“The sun rose; I heard the voices of men and knew that it was
84,impossible to return to my retreat during that day. Accordingly I hid
84,"myself in some thick underwood, determining to devote the ensuing hours"
84,to reflection on my situation.
84,
84,“The pleasant sunshine and the pure air of day restored me to some
84,degree of tranquillity; and when I considered what had passed at the
84,"cottage, I could not help believing that I had been too hasty in my"
84,conclusions. I had certainly acted imprudently. It was apparent that
84,"my conversation had interested the father in my behalf, and I was a"
84,fool in having exposed my person to the horror of his children. I
84,"ought to have familiarised the old De Lacey to me, and by degrees to"
84,"have discovered myself to the rest of his family, when they should have"
84,been prepared for my approach. But I did not believe my errors to be
84,"irretrievable, and after much consideration I resolved to return to the"
84,"cottage, seek the old man, and by my representations win him to my"
84,party.
84,
84,"“These thoughts calmed me, and in the afternoon I sank into a profound"
84,sleep; but the fever of my blood did not allow me to be visited by
84,peaceful dreams. The horrible scene of the preceding day was for ever
84,acting before my eyes; the females were flying and the enraged Felix
84,"tearing me from his father’s feet. I awoke exhausted, and finding that"
84,"it was already night, I crept forth from my hiding-place, and went in"
84,search of food.
84,
84,"“When my hunger was appeased, I directed my steps towards the"
84,well-known path that conducted to the cottage. All there was at peace.
84,I crept into my hovel and remained in silent expectation of the
84,"accustomed hour when the family arose. That hour passed, the sun"
84,"mounted high in the heavens, but the cottagers did not appear. I"
84,"trembled violently, apprehending some dreadful misfortune. The inside"
84,"of the cottage was dark, and I heard no motion; I cannot describe the"
84,agony of this suspense.
84,
84,"“Presently two countrymen passed by, but pausing near the cottage, they"
84,"entered into conversation, using violent gesticulations; but I did not"
84,"understand what they said, as they spoke the language of the country,"
84,"which differed from that of my protectors. Soon after, however, Felix"
84,"approached with another man; I was surprised, as I knew that he had not"
84,"quitted the cottage that morning, and waited anxiously to discover from"
84,his discourse the meaning of these unusual appearances.
84,
84,"“‘Do you consider,’ said his companion to him,"
84,‘that you will be obliged to pay three months’ rent and to lose
84,"the produce of your garden? I do not wish to take any unfair advantage, and"
84,I beg therefore that you will take some days to consider of your
84,determination.’
84,
84,"“‘It is utterly useless,’ replied Felix; ‘we can"
84,never again inhabit your cottage. The life of my father is in the greatest
84,"danger, owing to the dreadful circumstance that I have related. My wife and"
84,my sister will never recover from their horror. I entreat you not to reason
84,with me any more. Take possession of your tenement and let me fly from this
84,place.’
84,
84,“Felix trembled violently as he said this. He and his companion
84,"entered the cottage, in which they remained for a few minutes, and then"
84,departed. I never saw any of the family of De Lacey more.
84,
84,“I continued for the remainder of the day in my hovel in a state of
84,utter and stupid despair. My protectors had departed and had broken
84,the only link that held me to the world. For the first time the
84,"feelings of revenge and hatred filled my bosom, and I did not strive to"
84,"control them, but allowing myself to be borne away by the stream, I"
84,"bent my mind towards injury and death. When I thought of my friends,"
84,"of the mild voice of De Lacey, the gentle eyes of Agatha, and the"
84,"exquisite beauty of the Arabian, these thoughts vanished and a gush of"
84,tears somewhat soothed me. But again when I reflected that they had
84,"spurned and deserted me, anger returned, a rage of anger, and unable to"
84,"injure anything human, I turned my fury towards inanimate objects. As"
84,"night advanced, I placed a variety of combustibles around the cottage,"
84,"and after having destroyed every vestige of cultivation in the garden,"
84,I waited with forced impatience until the moon had sunk to commence my
84,operations.
84,
84,"“As the night advanced, a fierce wind arose from the woods and quickly"
84,dispersed the clouds that had loitered in the heavens; the blast tore
84,along like a mighty avalanche and produced a kind of insanity in my
84,spirits that burst all bounds of reason and reflection. I lighted the
84,"dry branch of a tree and danced with fury around the devoted cottage,"
84,"my eyes still fixed on the western horizon, the edge of which the moon"
84,"nearly touched. A part of its orb was at length hid, and I waved my"
84,"brand; it sank, and with a loud scream I fired the straw, and heath,"
84,"and bushes, which I had collected. The wind fanned the fire, and the"
84,"cottage was quickly enveloped by the flames, which clung to it and"
84,licked it with their forked and destroying tongues.
84,
84,“As soon as I was convinced that no assistance could save any part of
84,"the habitation, I quitted the scene and sought for refuge in the woods."
84,
84,"“And now, with the world before me, whither should I bend my steps? I"
84,"resolved to fly far from the scene of my misfortunes; but to me, hated"
84,"and despised, every country must be equally horrible. At length the"
84,thought of you crossed my mind. I learned from your papers that you
84,"were my father, my creator; and to whom could I apply with more fitness"
84,than to him who had given me life? Among the lessons that Felix had
84,"bestowed upon Safie, geography had not been omitted; I had learned from"
84,these the relative situations of the different countries of the earth.
84,"You had mentioned Geneva as the name of your native town, and towards"
84,this place I resolved to proceed.
84,
84,“But how was I to direct myself? I knew that I must travel in a
84,"southwesterly direction to reach my destination, but the sun was my"
84,only guide. I did not know the names of the towns that I was to pass
84,"through, nor could I ask information from a single human being; but I"
84,"did not despair. From you only could I hope for succour, although"
84,"towards you I felt no sentiment but that of hatred. Unfeeling,"
84,heartless creator! You had endowed me with perceptions and passions
84,and then cast me abroad an object for the scorn and horror of mankind.
84,"But on you only had I any claim for pity and redress, and from you I"
84,determined to seek that justice which I vainly attempted to gain from
84,any other being that wore the human form.
84,
84,“My travels were long and the sufferings I endured intense. It was
84,late in autumn when I quitted the district where I had so long resided.
84,"I travelled only at night, fearful of encountering the visage of a"
84,"human being. Nature decayed around me, and the sun became heatless;"
84,rain and snow poured around me; mighty rivers were frozen; the surface
84,"of the earth was hard and chill, and bare, and I found no shelter. Oh,"
84,earth! How often did I imprecate curses on the cause of my being! The
84,"mildness of my nature had fled, and all within me was turned to gall"
84,"and bitterness. The nearer I approached to your habitation, the more"
84,deeply did I feel the spirit of revenge enkindled in my heart. Snow
84,"fell, and the waters were hardened, but I rested not. A few incidents"
84,"now and then directed me, and I possessed a map of the country; but I"
84,often wandered wide from my path. The agony of my feelings allowed me
84,no respite; no incident occurred from which my rage and misery could
84,not extract its food; but a circumstance that happened when I arrived
84,"on the confines of Switzerland, when the sun had recovered its warmth"
84,"and the earth again began to look green, confirmed in an especial"
84,manner the bitterness and horror of my feelings.
84,
84,“I generally rested during the day and travelled only when I was
84,"secured by night from the view of man. One morning, however, finding"
84,"that my path lay through a deep wood, I ventured to continue my journey"
84,"after the sun had risen; the day, which was one of the first of spring,"
84,cheered even me by the loveliness of its sunshine and the balminess of
84,"the air. I felt emotions of gentleness and pleasure, that had long"
84,"appeared dead, revive within me. Half surprised by the novelty of"
84,"these sensations, I allowed myself to be borne away by them, and"
84,"forgetting my solitude and deformity, dared to be happy. Soft tears"
84,"again bedewed my cheeks, and I even raised my humid eyes with"
84,"thankfulness towards the blessed sun, which bestowed such joy upon me."
84,
84,"“I continued to wind among the paths of the wood, until I came to its"
84,"boundary, which was skirted by a deep and rapid river, into which many"
84,"of the trees bent their branches, now budding with the fresh spring."
84,"Here I paused, not exactly knowing what path to pursue, when I heard"
84,"the sound of voices, that induced me to conceal myself under the shade"
84,of a cypress. I was scarcely hid when a young girl came running
84,"towards the spot where I was concealed, laughing, as if she ran from"
84,someone in sport. She continued her course along the precipitous sides
84,"of the river, when suddenly her foot slipped, and she fell into the"
84,"rapid stream. I rushed from my hiding-place and with extreme labour,"
84,"from the force of the current, saved her and dragged her to shore. She"
84,"was senseless, and I endeavoured by every means in my power to restore"
84,"animation, when I was suddenly interrupted by the approach of a rustic,"
84,who was probably the person from whom she had playfully fled. On
84,"seeing me, he darted towards me, and tearing the girl from my arms,"
84,"hastened towards the deeper parts of the wood. I followed speedily, I"
84,"hardly knew why; but when the man saw me draw near, he aimed a gun,"
84,"which he carried, at my body and fired. I sank to the ground, and my"
84,"injurer, with increased swiftness, escaped into the wood."
84,
84,“This was then the reward of my benevolence! I had saved a human being
84,"from destruction, and as a recompense I now writhed under the miserable"
84,pain of a wound which shattered the flesh and bone. The feelings of
84,kindness and gentleness which I had entertained but a few moments
84,before gave place to hellish rage and gnashing of teeth. Inflamed by
84,"pain, I vowed eternal hatred and vengeance to all mankind. But the"
84,"agony of my wound overcame me; my pulses paused, and I fainted."
84,
84,"“For some weeks I led a miserable life in the woods, endeavouring to"
84,"cure the wound which I had received. The ball had entered my shoulder,"
84,and I knew not whether it had remained there or passed through; at any
84,rate I had no means of extracting it. My sufferings were augmented
84,also by the oppressive sense of the injustice and ingratitude of their
84,"infliction. My daily vows rose for revenge—a deep and deadly revenge,"
84,such as would alone compensate for the outrages and anguish I had
84,endured.
84,
84,"“After some weeks my wound healed, and I continued my journey. The"
84,labours I endured were no longer to be alleviated by the bright sun or
84,gentle breezes of spring; all joy was but a mockery which insulted my
84,desolate state and made me feel more painfully that I was not made for
84,the enjoyment of pleasure.
84,
84,"“But my toils now drew near a close, and in two months from this time I"
84,reached the environs of Geneva.
84,
84,"“It was evening when I arrived, and I retired to a hiding-place among"
84,the fields that surround it to meditate in what manner I should apply
84,to you. I was oppressed by fatigue and hunger and far too unhappy to
84,enjoy the gentle breezes of evening or the prospect of the sun setting
84,behind the stupendous mountains of Jura.
84,
84,"“At this time a slight sleep relieved me from the pain of reflection,"
84,"which was disturbed by the approach of a beautiful child, who came"
84,"running into the recess I had chosen, with all the sportiveness of"
84,"infancy. Suddenly, as I gazed on him, an idea seized me that this"
84,little creature was unprejudiced and had lived too short a time to have
84,"imbibed a horror of deformity. If, therefore, I could seize him and"
84,"educate him as my companion and friend, I should not be so desolate in"
84,this peopled earth.
84,
84,"“Urged by this impulse, I seized on the boy as he passed and drew him"
84,"towards me. As soon as he beheld my form, he placed his hands before"
84,his eyes and uttered a shrill scream; I drew his hand forcibly from his
84,"face and said, ‘Child, what is the meaning of this? I do not intend to"
84,hurt you; listen to me.’
84,
84,"“He struggled violently. ‘Let me go,’ he cried;"
84,‘monster! Ugly wretch! You wish to eat me and tear me to pieces. You
84,"are an ogre. Let me go, or I will tell my papa.’"
84,
84,"“‘Boy, you will never see your father again; you must come with me.’"
84,
84,“‘Hideous monster! Let me go. My papa is a syndic—he is M.
84,Frankenstein—he will punish you. You dare not keep me.’
84,
84,“‘Frankenstein! you belong then to my enemy—to him towards whom I have
84,sworn eternal revenge; you shall be my first victim.’
84,
84,“The child still struggled and loaded me with epithets which carried
84,"despair to my heart; I grasped his throat to silence him, and in a"
84,moment he lay dead at my feet.
84,
84,"“I gazed on my victim, and my heart swelled with exultation and hellish"
84,"triumph; clapping my hands, I exclaimed, ‘I too can create desolation;"
84,"my enemy is not invulnerable; this death will carry despair to him, and"
84,a thousand other miseries shall torment and destroy him.’
84,
84,"“As I fixed my eyes on the child, I saw something glittering on his"
84,breast. I took it; it was a portrait of a most lovely woman. In spite
84,"of my malignity, it softened and attracted me. For a few moments I"
84,"gazed with delight on her dark eyes, fringed by deep lashes, and her"
84,lovely lips; but presently my rage returned; I remembered that I was
84,for ever deprived of the delights that such beautiful creatures could
84,"bestow and that she whose resemblance I contemplated would, in"
84,"regarding me, have changed that air of divine benignity to one"
84,expressive of disgust and affright.
84,
84,“Can you wonder that such thoughts transported me with rage? I only
84,"wonder that at that moment, instead of venting my sensations in"
84,"exclamations and agony, I did not rush among mankind and perish in the"
84,attempt to destroy them.
84,
84,"“While I was overcome by these feelings, I left the spot where I had"
84,"committed the murder, and seeking a more secluded hiding-place, I"
84,entered a barn which had appeared to me to be empty. A woman was
84,"sleeping on some straw; she was young, not indeed so beautiful as her"
84,"whose portrait I held, but of an agreeable aspect and blooming in the"
84,"loveliness of youth and health. Here, I thought, is one of those whose"
84,joy-imparting smiles are bestowed on all but me. And then I bent over
84,"her and whispered, ‘Awake, fairest, thy lover is near—he who would"
84,give his life but to obtain one look of affection from thine eyes; my
84,"beloved, awake!’"
84,
84,“The sleeper stirred; a thrill of terror ran through me. Should she
84,"indeed awake, and see me, and curse me, and denounce the murderer? Thus"
84,would she assuredly act if her darkened eyes opened and she beheld me.
84,"The thought was madness; it stirred the fiend within me—not I, but"
84,"she, shall suffer; the murder I have committed because I am for ever"
84,"robbed of all that she could give me, she shall atone. The crime had"
84,its source in her; be hers the punishment! Thanks to the lessons of
84,"Felix and the sanguinary laws of man, I had learned now to work"
84,mischief. I bent over her and placed the portrait securely in one of
84,"the folds of her dress. She moved again, and I fled."
84,
84,"“For some days I haunted the spot where these scenes had taken place,"
84,"sometimes wishing to see you, sometimes resolved to quit the world and"
84,"its miseries for ever. At length I wandered towards these mountains,"
84,"and have ranged through their immense recesses, consumed by a burning"
84,passion which you alone can gratify. We may not part until you have
84,promised to comply with my requisition. I am alone and miserable; man
84,will not associate with me; but one as deformed and horrible as myself
84,would not deny herself to me. My companion must be of the same species
84,and have the same defects. This being you must create.”
84,
84,
84,
84,
84,Chapter 17
84,
84,
84,The being finished speaking and fixed his looks upon me in the
84,"expectation of a reply. But I was bewildered, perplexed, and unable to"
84,arrange my ideas sufficiently to understand the full extent of his
84,"proposition. He continued,"
84,
84,“You must create a female for me with whom I can live in the
84,interchange of those sympathies necessary for my being. This you alone
84,"can do, and I demand it of you as a right which you must not refuse to"
84,concede.”
84,
84,The latter part of his tale had kindled anew in me the anger that had
84,"died away while he narrated his peaceful life among the cottagers, and"
84,as he said this I could no longer suppress the rage that burned within
84,me.
84,
84,"“I do refuse it,” I replied; “and no torture shall ever extort a"
84,"consent from me. You may render me the most miserable of men, but you"
84,shall never make me base in my own eyes. Shall I create another like
84,"yourself, whose joint wickedness might desolate the world. Begone! I"
84,"have answered you; you may torture me, but I will never consent.”"
84,
84,"“You are in the wrong,” replied the fiend; “and instead"
84,"of threatening, I am content to reason with you. I am malicious because I"
84,"am miserable. Am I not shunned and hated by all mankind? You, my creator,"
84,"would tear me to pieces and triumph; remember that, and tell me why I"
84,should pity man more than he pities me? You would not call it murder if you
84,"could precipitate me into one of those ice-rifts and destroy my frame, the"
84,work of your own hands. Shall I respect man when he condemns me? Let him
84,"live with me in the interchange of kindness, and instead of injury I would"
84,bestow every benefit upon him with tears of gratitude at his acceptance.
84,But that cannot be; the human senses are insurmountable barriers to our
84,union. Yet mine shall not be the submission of abject slavery. I will
84,"revenge my injuries; if I cannot inspire love, I will cause fear, and"
84,"chiefly towards you my arch-enemy, because my creator, do I swear"
84,"inextinguishable hatred. Have a care; I will work at your destruction, nor"
84,"finish until I desolate your heart, so that you shall curse the hour of"
84,your birth.”
84,
84,A fiendish rage animated him as he said this; his face was wrinkled
84,into contortions too horrible for human eyes to behold; but presently
84,he calmed himself and proceeded—
84,
84,"“I intended to reason. This passion is detrimental to me, for you do"
84,not reflect that _you_ are the cause of its excess. If any being felt
84,"emotions of benevolence towards me, I should return them a hundred and a"
84,hundredfold; for that one creature’s sake I would make peace with the
84,whole kind! But I now indulge in dreams of bliss that cannot be realised.
84,What I ask of you is reasonable and moderate; I demand a creature of
84,"another sex, but as hideous as myself; the gratification is small, but it"
84,"is all that I can receive, and it shall content me. It is true, we shall be"
84,"monsters, cut off from all the world; but on that account we shall be more"
84,"attached to one another. Our lives will not be happy, but they will be"
84,"harmless and free from the misery I now feel. Oh! My creator, make me"
84,happy; let me feel gratitude towards you for one benefit! Let me see that I
84,excite the sympathy of some existing thing; do not deny me my
84,request!”
84,
84,I was moved. I shuddered when I thought of the possible consequences
84,"of my consent, but I felt that there was some justice in his argument."
84,His tale and the feelings he now expressed proved him to be a creature
84,"of fine sensations, and did I not as his maker owe him all the portion"
84,of happiness that it was in my power to bestow? He saw my change of
84,"feeling and continued,"
84,
84,"“If you consent, neither you nor any other human being shall ever see"
84,us again; I will go to the vast wilds of South America. My food is not
84,that of man; I do not destroy the lamb and the kid to glut my appetite;
84,acorns and berries afford me sufficient nourishment. My companion will
84,be of the same nature as myself and will be content with the same fare.
84,We shall make our bed of dried leaves; the sun will shine on us as on
84,man and will ripen our food. The picture I present to you is peaceful
84,"and human, and you must feel that you could deny it only in the"
84,"wantonness of power and cruelty. Pitiless as you have been towards me,"
84,I now see compassion in your eyes; let me seize the favourable moment
84,and persuade you to promise what I so ardently desire.”
84,
84,"“You propose,” replied I, “to fly from the habitations of"
84,"man, to dwell in those wilds where the beasts of the field will be your"
84,"only companions. How can you, who long for the love and sympathy of man,"
84,"persevere in this exile? You will return and again seek their kindness, and"
84,"you will meet with their detestation; your evil passions will be renewed,"
84,and you will then have a companion to aid you in the task of destruction.
84,"This may not be; cease to argue the point, for I cannot consent.”"
84,
84,“How inconstant are your feelings! But a moment ago you were moved by
84,"my representations, and why do you again harden yourself to my complaints?"
84,"I swear to you, by the earth which I inhabit, and by you that made me, that"
84,"with the companion you bestow, I will quit the neighbourhood of man and"
84,"dwell, as it may chance, in the most savage of places. My evil passions"
84,"will have fled, for I shall meet with sympathy! My life will flow quietly"
84,"away, and in my dying moments I shall not curse my maker.”"
84,
84,His words had a strange effect upon me. I compassionated him and
84,"sometimes felt a wish to console him, but when I looked upon him, when"
84,"I saw the filthy mass that moved and talked, my heart sickened and my"
84,feelings were altered to those of horror and hatred. I tried to stifle
84,"these sensations; I thought that as I could not sympathise with him, I"
84,had no right to withhold from him the small portion of happiness which
84,was yet in my power to bestow.
84,
84,"“You swear,” I said, “to be harmless; but have you not"
84,already shown a degree of malice that should reasonably make me distrust
84,you? May not even this be a feint that will increase your triumph by
84,affording a wider scope for your revenge?”
84,
84,"“How is this? I must not be trifled with, and I demand an answer. If"
84,"I have no ties and no affections, hatred and vice must be my portion;"
84,"the love of another will destroy the cause of my crimes, and I shall"
84,become a thing of whose existence everyone will be ignorant. My vices
84,"are the children of a forced solitude that I abhor, and my virtues will"
84,necessarily arise when I live in communion with an equal. I shall feel
84,the affections of a sensitive being and become linked to the chain of
84,existence and events from which I am now excluded.”
84,
84,I paused some time to reflect on all he had related and the various
84,arguments which he had employed. I thought of the promise of virtues which
84,he had displayed on the opening of his existence and the subsequent blight
84,of all kindly feeling by the loathing and scorn which his protectors had
84,manifested towards him. His power and threats were not omitted in my
84,calculations; a creature who could exist in the ice-caves of the glaciers
84,and hide himself from pursuit among the ridges of inaccessible precipices
84,was a being possessing faculties it would be vain to cope with. After a
84,long pause of reflection I concluded that the justice due both to him and
84,my fellow creatures demanded of me that I should comply with his request.
84,"Turning to him, therefore, I said,"
84,
84,"“I consent to your demand, on your solemn oath to quit Europe for ever,"
84,"and every other place in the neighbourhood of man, as soon as I shall"
84,deliver into your hands a female who will accompany you in your exile.”
84,
84,"“I swear,” he cried, “by the sun, and by the blue sky of"
84,"heaven, and by the fire of love that burns my heart, that if you grant my"
84,"prayer, while they exist you shall never behold me again. Depart to your"
